구분,신고(발견),확진,시도,시군구,읍면,리,세부주소,위도,경도,개체구분,위도_clean,경도_clean,geometry,시도_시군구
1346,2021-04-15,2021-04-16,경기도,가평군,북면,적목리,산128-1,37.971669,127.426547,폐사체,,,POINT (127.426547 37.971669),경기도 가평군
1347,2021-04-15,2021-04-16,경기도,가평군,북면,적목리,산128-1,37.971669,127.426547,폐사체,,,POINT (127.426547 37.971669),경기도 가평군
1348,2021-04-16,2021-04-18,강원도,화천군,화천읍,중리,산14,38.117925,127.726239,폐사체,,,POINT (127.726239 38.117925),강원도 화천군
1349,2021-04-16,2021-04-18,강원도,인제군,북면,용대리,산262-1,38.214142,128.323853,폐사체,,,POINT (128.323853 38.214142),강원도 인제군
1350,2021-04-16,2021-04-18,경기도,연천군,연천읍,동막리,산35,38.107003,127.134512,폐사체,,,POINT (127.134512 38.107003),경기도 연천군
1351,2021-04-16,2021-04-18,경기도,연천군,군남면,옥계리,559-4,38.123365,127.041445,폐사체,,,POINT (127.041445 38.123365),경기도 연천군
1352,2021-04-16,2021-04-18,경기도,연천군,군남면,옥계리,559-4,38.123365,127.041445,폐사체,,,POINT (127.041445 38.123365),경기도 연천군
1353,2021-04-16,2021-04-18,강원도,춘천시,남산면,강촌리,산156-2,37.81543,127.627049,수렵개체,,,POINT (127.627049 37.81543),강원도 춘천시
1354,2021-04-15,2021-04-19,경기도,연천군,신서면,내산리,산52,38.147702,127.127262,폐사체,,,POINT (127.127262 38.147702),경기도 연천군
1355,2021-04-18,2021-04-19,경기도,연천군,신서면,내산리,산52,38.144789,127.130277,폐사체,,,POINT (127.130277 38.144789),경기도 연천군
1356,2021-04-18,2021-04-19,경기도,연천군,신서면,내산리,산35,38.141843,127.129839,폐사체,,,POINT (127.129839 38.141843),경기도 연천군
1357,2021-04-17,2021-04-19,강원도,춘천시,남산면,백양리,산97,37.790959,127.584578,폐사체,,,POINT (127.584578 37.790959),강원도 춘천시
1358,2021-04-17,2021-04-19,강원도,춘천시,서면,안보리,793,37.865414,127.580207,폐사체,,,POINT (127.580207 37.865414),강원도 춘천시
1359,2021-04-16,2021-04-20,강원도,홍천군,화촌면,성산리,산89,37.807644,127.932378,폐사체,,,POINT (127.932378 37.807644),강원도 홍천군
1360,2021-04-19,2021-04-20,강원도,화천군,상서면,부촌리,산1,38.181253,127.698401,폐사체,,,POINT (127.698401 38.181253),강원도 화천군
1361,2021-04-19,2021-04-20,강원도,춘천시,서면,안보리,산86-6,37.869558,127.574639,폐사체,,,POINT (127.574639 37.869558),강원도 춘천시
1362,2021-04-19,2021-04-20,강원도,춘천시,남산면,백양리,산52,37.82306,127.572794,폐사체,,,POINT (127.572794 37.82306),강원도 춘천시
1363,2021-04-19,2021-04-20,강원도,춘천시,남산면,방하리,산113-3,37.783662,127.542966,폐사체,,,POINT (127.542966 37.783662),강원도 춘천시
1364,2021-04-19,2021-04-20,강원도,춘천시,남면,가정리,산134,37.771054,127.570109,폐사체,,,POINT (127.570109 37.771054),강원도 춘천시
1365,2021-04-19,2021-04-20,강원도,인제군,남면,상수내리,산80-1,37.964895,128.063719,폐사체,,,POINT (128.063719 37.964895),강원도 인제군
1366,2021-04-19,2021-04-20,강원도,인제군,남면,상수내리,산80-1,37.965112,128.063872,폐사체,,,POINT (128.063872 37.965112),강원도 인제군
1367,2021-04-19,2021-04-20,경기도,연천군,군남면,옥계리,559-4,38.123254,127.041117,폐사체,,,POINT (127.041117 38.123254),경기도 연천군
1368,2021-04-19,2021-04-20,경기도,포천시,영북면,야미리,산93-1,38.04108,127.295664,폐사체,,,POINT (127.295664 38.04108),경기도 포천시
1369,2021-04-19,2021-04-20,경기도,포천시,관인면,사정리,산331,38.107384,127.251886,폐사체,,,POINT (127.251886 38.107384),경기도 포천시
1370,2021-04-20,2021-04-21,강원도,화천군,사내면,광덕리,산273-13,38.065973,127.460756,폐사체,,,POINT (127.460756 38.065973),강원도 화천군
1371,2021-04-20,2021-04-21,강원도,화천군,사내면,광덕리,산273-13,38.065805,127.461865,폐사체,,,POINT (127.461865 38.065805),강원도 화천군
1372,2021-04-19,2021-04-21,강원도,인제군,북면,용대리,산12-21,38.17215,128.367932,폐사체,,,POINT (128.367932 38.17215),강원도 인제군
1373,2021-04-19,2021-04-21,강원도,인제군,남면,신풍리,산110,37.95838,128.068069,폐사체,,,POINT (128.068069 37.95838),강원도 인제군
1374,2021-04-20,2021-04-21,경기도,연천군,청산면,대전리,산83,37.995867,127.133249,폐사체,,,POINT (127.133249 37.995867),경기도 연천군
1375,2021-04-20,2021-04-21,경기도,포천시,일동면,수입리,산357,38.01446,127.27819,폐사체,,,POINT (127.27819 38.01446),경기도 포천시
1376,2021-04-21,2021-04-22,강원도,춘천시,남면,가정리,산7-1,37.77148,127.584222,폐사체,,,POINT (127.584222 37.77148),강원도 춘천시
1377,2021-04-20,2021-04-22,경기도,포천시,일동면,수입리,산357,38.01719,127.28242,폐사체,,,POINT (127.28242 38.01719),경기도 포천시
1378,2021-04-16,2021-04-22,경기도,포천시,이동면,도평리,산154,38.040396,127.395197,폐사체,,,POINT (127.395197 38.040396),경기도 포천시
1379,2021-04-22,2021-04-23,강원도,춘천시,서면,안보리,산30-1,37.870611,127.594346,폐사체,,,POINT (127.594346 37.870611),강원도 춘천시
1380,2021-04-22,2021-04-23,강원도,춘천시,남면,가정리,929,37.771324,127.570084,폐사체,,,POINT (127.570084 37.771324),강원도 춘천시
1381,2021-04-22,2021-04-23,강원도,춘천시,남면,가정리,산133,37.77183,127.570092,폐사체,,,POINT (127.570092 37.77183),강원도 춘천시
1382,2021-04-22,2021-04-23,강원도,인제군,인제읍,가아리,산1,38.151305,128.135789,폐사체,,,POINT (128.135789 38.151305),강원도 인제군
1383,2021-04-22,2021-04-23,경기도,가평군,북면,화악리,산54,37.939656,127.584632,폐사체,,,POINT (127.584632 37.939656),경기도 가평군
1384,2021-04-22,2021-04-23,경기도,가평군,북면,화악리,산55,37.940283,127.586454,폐사체,,,POINT (127.586454 37.940283),경기도 가평군
1385,2021-04-22,2021-04-23,경기도,파주시,적성면,적암리,산8-2,37.99028,127.011755,폐사체,,,POINT (127.011755 37.99028),경기도 파주시
1386,2021-04-23,2021-04-25,강원도,인제군,인제읍,남북리,산15-1,38.081119,128.149461,폐사체,,,POINT (128.149461 38.081119),강원도 인제군
1387,2021-04-23,2021-04-25,강원도,인제군,북면,용대리,산12-21,38.169747,128.368562,폐사체,,,POINT (128.368562 38.169747),강원도 인제군
1388,2021-04-23,2021-04-25,강원도,춘천시,서면,방동리,산93,37.911687,127.633109,폐사체,,,POINT (127.633109 37.911687),강원도 춘천시
1389,2021-04-22,2021-04-25,강원도,춘천시,남면,가정리,산7-1,37.771774,127.580494,폐사체,,,POINT (127.580494 37.771774),강원도 춘천시
1390,2021-04-23,2021-04-25,강원도,춘천시,서면,서상리,산149-3,37.926676,127.659749,폐사체,,,POINT (127.659749 37.926676),강원도 춘천시
1391,2021-04-23,2021-04-26,강원도,춘천시,서면,방동리,산93,37.907149,127.636375,폐사체,,,POINT (127.636375 37.907149),강원도 춘천시
1392,2021-04-23,2021-04-26,강원도,춘천시,북산면,물로리,산1-1,37.930633,127.93398,폐사체,,,POINT (127.93398 37.930633),강원도 춘천시
1393,2021-04-24,2021-04-26,강원도,춘천시,북산면,내평리,산20,37.959523,127.888121,폐사체,,,POINT (127.888121 37.959523),강원도 춘천시
1394,2021-04-25,2021-04-26,경기도,가평군,북면,적목리,산1-1,37.954792,127.388177,폐사체,,,POINT (127.388177 37.954792),경기도 가평군
1395,2021-04-24,2021-04-26,경기도,연천군,신서면,내산리,산52,38.145846,127.135582,폐사체,,,POINT (127.135582 38.145846),경기도 연천군
1396,2021-04-26,2021-04-27,강원도,화천군,간동면,도송리,산72,38.070625,127.811956,폐사체,,,POINT (127.811956 38.070625),강원도 화천군
1397,2021-04-26,2021-04-27,강원도,춘천시,남면,가정리,산5,37.767822,127.583109,폐사체,,,POINT (127.583109 37.767822),강원도 춘천시
1398,2021-04-26,2021-04-27,강원도,춘천시,북산면,부귀리,산115-13,37.974679,127.83659,폐사체,,,POINT (127.83659 37.974679),강원도 춘천시
1399,2021-04-26,2021-04-27,강원도,춘천시,남면,가정리,산7-1,37.773873,127.58183,폐사체,,,POINT (127.58183 37.773873),강원도 춘천시
1400,2021-04-25,2021-04-27,경기도,파주시,적성면,적암리,산15,37.992992,127.01289,폐사체,,,POINT (127.01289 37.992992),경기도 파주시
1401,2021-04-26,2021-04-27,경기도,포천시,이동면,연곡리,산89,38.003016,127.392922,폐사체,,,POINT (127.392922 38.003016),경기도 포천시
1402,2021-04-27,2021-04-28,경기도,가평군,북면,적목리,산1-1,37.958203,127.398201,폐사체,,,POINT (127.398201 37.958203),경기도 가평군
1403,2021-04-27,2021-04-28,강원도,철원군,서면,자등리,산94,38.19112,127.412196,폐사체,,,POINT (127.412196 38.19112),강원도 철원군
1404,2021-04-28,2021-04-29,강원도,양구군,방산면,고방산리,산2,38.202679,127.991928,폐사체,,,POINT (127.991928 38.202679),강원도 양구군
1405,2021-04-30,2021-05-04,강원도,양구군,방산면,송현리,산1,38.238234,127.962476,폐사체,,,POINT (127.962476 38.238234),강원도 양구군
1406,2021-05-03,2021-05-06,강원도,양구군,양구읍,상리,산27,38.101569,127.957847,폐사체,,,POINT (127.957847 38.101569),강원도 양구군
1407,2021-05-05,2021-05-06,경기도,연천군,군남면,진상리,산55-1,38.068048,127.026948,폐사체,,,POINT (127.026948 38.068048),경기도 연천군
1408,2021-05-08,2021-05-10,강원도,춘천시,서면,당림리,산90,37.878365,127.611465,폐사체,,,POINT (127.611465 37.878365),강원도 춘천시
1409,2021-05-08,2021-05-10,경기도,포천시,이동면,연곡리,산207,38.002903,127.398568,폐사체,,,POINT (127.398568 38.002903),경기도 포천시
1410,2021-05-09,2021-05-10,강원도,영월군,주천면,금마리,725,37.235047,128.247569,폐사체,,,POINT (128.247569 37.235047),강원도 영월군
1411,2021-05-09,2021-05-10,강원도,영월군,주천면,금마리,725,37.235047,128.247569,폐사체,,,POINT (128.247569 37.235047),강원도 영월군
1412,2021-05-10,2021-05-11,강원도,춘천시,남산면,백양리,산97,37.796169,127.586307,폐사체,,,POINT (127.586307 37.796169),강원도 춘천시
